[2019-07-20 18:00:12] | GigEVisionManager.cpp-L2289: AppGetCount[0], AppGetCountSucceed[0], ExpectRecv[0], NetRecv[0], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2019-07-20 18:00:16] | GigEVisionManager.cpp-L0282: socket mode start!
[2019-07-20 18:00:16] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[c0a81f9d]
[2019-07-20 18:00:16] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[c0a81f9d]
[2019-07-20 18:00:16] | GigEVisionManager.cpp-L0824: connecting device ... hostIP[c0a81f9d], hostPort[39566], devIP[c0a81f9b]
[2019-07-20 18:00:16] | GigEVisionManager.cpp-L0888: GVCP_GetAccessPrivilege [1][80000203]
[2019-07-20 18:00:16] | GigEVisionManager.cpp-L0743: connect device failed! [80000203]
[2019-07-20 18:00:16] | GigEVisionManager.cpp-L0904: disconnect device ...
[2019-07-20 18:00:16] | GigEVisionManager.cpp-L1864: SetAcquisitionStop Execute Fails Feature not present (reference not valid) : AccessException thrown (file 'NodeMapRef.h', line 415)
[2019-07-20 18:00:16] | GigEVisionManager.cpp-L2289: AppGetCount[0], AppGetCountSucceed[0], ExpectRecv[0], NetRecv[0], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2019-07-20 18:00:29] | GigEVisionManager.cpp-L0282: socket mode start!
[2019-07-20 18:00:29] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[c0a81f9d]
[2019-07-20 18:00:29] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[c0a81f9d]
[2019-07-20 18:00:29] | GigEVisionManager.cpp-L0824: connecting device ... hostIP[c0a81f9d], hostPort[41227], devIP[c0a81f9b]
[2019-07-20 18:00:29] | GigEVisionManager.cpp-L0578: m_nUpNetExport[c0a81f9d], m_nUpDevIP[c0a81f9b]
[2019-07-20 18:00:29] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[c0a81f9d]
[2019-07-20 18:00:29] | GigEVisionManager.cpp-L2755: event thread start...
[2019-07-20 18:00:29] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[c0a81f9d]
[2019-07-20 18:00:30] | GigEVisionManager.cpp-L1158: GetCurCompressMode Execute Fails Node is not readable. : AccessException thrown in node 'ImageCompressionMode' while calling 'ImageCompressionMode.GetIntValue()' (file 'EnumerationT.h', line 131)
[2019-07-20 18:00:30] |   GigEVisionGVSP.cpp-L0271: GVSP GVSPThread Start, ThreadId[-1168460032]
[2019-07-20 18:00:30] |   GigEVisionGVSP.cpp-L0380: gvsp recv thread stop
[2019-07-20 18:00:30] | GigEVisionManager.cpp-L2289: AppGetCount[1], AppGetCountSucceed[1], ExpectRecv[1], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2019-07-20 18:00:30] | GigEVisionManager.cpp-L2289: AppGetCount[1], AppGetCountSucceed[1], ExpectRecv[1], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2019-07-20 18:00:30] | GigEVisionManager.cpp-L0904: disconnect device ...
[2019-07-20 18:00:30] | GigEVisionManager.cpp-L2289: AppGetCount[1], AppGetCountSucceed[1], ExpectRecv[1], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2019-07-20 18:00:30] | GigEVisionManager.cpp-L2826: event thread stop
[2019-07-20 18:00:31] |   GigEVisionGVSP.cpp-L0420: [socket] NearBID[0], LastBID[0d], output[0]
